DateTime,Apparent Temperature - Observed Weather (F),Carbon Dioxide (CO2) - 1575 #D Bedroom 3 IAQ (ppm),Carbon Dioxide (CO2) - 1575 #D Living Room IAQ (ppm),Carbon Dioxide (CO2) - Outdoor Air Quality (ppm),Cloud Cover - Observed Weather (%),D.AH.Liquid.P - D.N3 (bar),D.AH.Liquid.T - D.N3 (F),D.AH.RA.RH - D.N1 (%),D.AH.RA.T - D.N1 (F),D.AH.SA.AVT - D.N3 (FPM),D.AH.SA.RH - D.N1 (%),D.AH.SA.T - D.N1 (F),D.AH.Vapor.P - D.N3 (bar),D.AH.Vapor.T - D.N3 (F),D.ATTIC.T - D.N1 (F),D.CLOSET.T - D.N1 (F),D.DHW.02.T - D.N2 (F),D.DHW.20.T - D.N2 (F),D.DHW.40.T - D.N2 (F),D.DHW.60.T - D.N2 (F),D.DHW.PostMix.T - D.N1 (F),D.Shared Suction.P - D.N3 (bar),D.WH.Liquid.P - D.N3 (bar),D.WH.Liquid.T - D.N3 (F),D.WH.Vapor.P - D.N3 (bar),D.WH.Vapor.T - D.N3 (F),Equivalent Carbon Dioxide (eCO2) - 1575 #D Bedroom 3 IAQ (ppm),Equivalent Carbon Dioxide (eCO2) - 1575 #D Living Room IAQ (ppm),Equivalent Carbon Dioxide (eCO2) - Outdoor Air Quality (ppm),Humidity - 1575 #D Bedroom 3 IAQ (%),Humidity - 1575 #D Living Room IAQ (%),Humidity - Observed Weather (%),Humidity - Outdoor Air Quality (%),PM1.0 Number Concentration - 1575 #D Bedroom 3 IAQ (pcs/L),PM1.0 Number Concentration - 1575 #D Living Room IAQ (pcs/L),PM1.0 Number Concentration - Outdoor Air Quality (pcs/L),PM10 Number Concentration - 1575 #D Bedroom 3 IAQ (pcs/L),PM10 Number Concentration - 1575 #D Living Room IAQ (pcs/L),PM10 Number Concentration - Outdoor Air Quality (pcs/L),PM2.5 Number Concentration - 1575 #D Bedroom 3 IAQ (pcs/L),PM2.5 Number Concentration - 1575 #D Living Room IAQ (pcs/L),PM2.5 Number Concentration - Outdoor Air Quality (pcs/L),Pressure - Observed Weather (Mbar),Temperature - 1575 #D Bedroom 3 IAQ (C),Temperature - 1575 #D Living Room IAQ (C),Temperature - Outdoor Air Quality (C),Volatile Organic Compounds (VOC) - 1575 #D Bedroom 3 IAQ (ppb),Volatile Organic Compounds (VOC) - 1575 #D Living Room IAQ (ppb),Volatile Organic Compounds (VOC) - Outdoor Air Quality (ppb),TIME,INDOOR_T_F,INDOOR_RH,COOLING_SP,HEATING_SP,HUMIDITY_SP,DEHUMIDITY_SP,HVAC_MODE
01/01/2024 08:00,,1196.0,,436.0,,10.17975125,55.8243805,64.518454,59.82119888,0.0,49.565126,68.45287856,10.17975125,55.03830249,55.75233282,59.27453143,95.47156693,111.834991,112.6648042,112.6648042,97.56404409,10.09918375,10.17975125,51.04566218,10.34088625,54.82634114,480.0,,446.0,62.69506836,,,83.50042725,17.0,,452.0,17.0,,454.0,17.0,,454.0,,68.9885509,,50.44592957,479.0,,478.0,01/01/2024 08:00,68.3,57,74.0,68.0,36,60,heat
01/01/2024 08:05,,1227.0,,437.0,,10.1394675,55.60859245,65.678626,59.40353696,0.0,50.854206,67.61755472,10.1394675,54.40546139,55.60859245,59.11867092,95.47156693,111.834991,112.6648042,112.6648042,94.91867903,10.09918375,10.1394675,51.17529591,10.34088625,54.54530754,479.0,,583.0,63.02122498,,,82.83285522,13.0,,462.0,13.0,,463.0,13.0,,463.0,,68.87754614,,50.83203308,483.0,,504.0,01/01/2024 08:05,68.3,57,74.0,68.0,36,60,heat
01/01/2024 08:10,,1270.0,,437.0,,10.1394675,55.32251985,67.805608,58.98587504,0.0,51.756562,67.06067216,10.1394675,53.98856821,55.53689891,59.11867092,95.65750717,111.834991,112.6648042,112.6648042,92.77782006,10.09918375,10.1394675,51.17529591,10.3006025,54.33570461,484.0,,586.0,63.26727295,,,82.93013,18.0,,499.0,18.0,,500.0,18.0,,500.0,,68.77136768,,50.61967615,485.0,,515.0,01/01/2024 08:10,68.2,57,74.0,68.0,36,60,heat
01/01/2024 08:15,,1322.0,,438.0,,10.09918375,55.10918435,68.063424,58.56821312,0.0,52.981188,66.36456896,10.09918375,53.71281329,55.68040361,59.0409513,95.65750717,111.5619505,112.6648042,112.6648042,90.57665298,10.0589,10.09918375,51.30530617,10.3006025,54.1270948,497.0,,585.0,63.76890564,,,81.77618408,20.0,,467.0,20.0,,468.0,20.0,,468.0,,68.69414697,,51.36775171,488.0,,518.0,01/01/2024 08:15,68.2,57,74.0,68.0,36,60,heat
01/01/2024 08:20,,1410.0,,439.0,,20.9355125,82.37421045,70.512676,60.51730208,0.0,48.211592,72.0726152,22.98998375,109.1806246,55.8243805,58.73146436,95.65750717,111.5619505,112.3863954,112.6648042,88.64348596,7.319605,7.4001725,49.33125578,7.60159125,54.96753494,502.0,,514.0,63.07463074,,,81.74757385,24.0,,475.0,24.0,,476.0,24.0,,476.0,,68.84376208,,50.72102832,494.0,,477.0,01/01/2024 08:20,68.1,58,71.0,71.0,36,60,heat
01/01/2024 08:25,,1144.0,,439.0,,23.5136725,94.73600363,54.656992,68.03521664,0.0,19.3362,101.4481702,24.4804825,143.5277213,58.27135001,59.19653078,95.65750717,111.5619505,112.3863954,112.3863954,86.94725743,7.964145,8.00442875,43.37960005,8.2058475,54.1270948,465.0,,516.0,61.03948975,,,82.15002441,15.0,,130.0,15.0,,131.0,15.0,,131.0,,69.49048547,,50.76929126,480.0,,487.0,01/01/2024 08:25,68.3,57,71.0,71.0,36,60,heat
01/01/2024 08:30,,1093.0,,438.0,,10.42145375,58.73146436,50.59639,68.73131984,0.0,39.96148,77.36299952,10.42145375,107.4169282,57.36553024,59.90367164,95.65750717,111.5619505,112.3863954,112.3863954,85.60927562,10.38117,10.42145375,48.2234103,10.6228725,59.27453143,477.0,,518.0,59.94467163,,,82.69743347,19.0,,124.0,19.0,,124.0,19.0,,124.0,,70.05998816,,50.72585461,482.0,,494.0,01/01/2024 08:30,69.9,54,71.0,71.0,36,60,heat
01/01/2024 08:35,,1198.0,,437.0,,10.34088625,57.36553024,49.95185,66.78223088,0.0,38.414584,75.97079312,10.34088625,89.76019046,56.8457326,59.90367164,95.65750717,111.5619505,112.3863954,112.3863954,84.31314294,10.3006025,10.34088625,51.11043213,10.542305,58.11905942,483.0,,473.0,61.42668152,,,82.54675293,20.0,,111.0,20.0,,112.0,20.0,,112.0,,69.58218506,,50.6582865,482.0,,470.0,01/01/2024 08:35,71.1,54,71.0,71.0,36,60,heat
01/01/2024 08:40,,1259.0,,437.0,,10.34088625,57.36553024,51.692108,65.25080384,0.0,39.445848,74.43936608,10.34088625,77.04837669,56.8457326,59.82452462,95.65750717,111.5619505,112.3863954,112.3863954,83.19410039,10.3006025,10.34088625,51.56646619,10.50202125,57.36553024,508.0,,472.0,62.49861145,,,86.20695496,22.0,,122.0,22.0,,123.0,22.0,,122.0,,69.35052295,,49.49032336,488.0,,469.0,01/01/2024 08:40,71.3,54,71.0,71.0,36,60,heat
01/01/2024 08:45,,1320.0,,437.0,,10.26031875,56.99361343,54.334722,63.85859744,0.0,41.830646,73.04715968,10.3006025,69.05872906,56.47821269,59.74552288,95.84428163,111.5619505,112.3863954,112.3863954,82.23912502,10.220035,10.3006025,51.63199542,10.4617375,56.77198015,514.0,,463.0,62.92776489,,,87.10531616,20.0,,134.0,20.0,,135.0,20.0,,134.0,,69.2298656,,49.40827637,490.0,,468.0,01/01/2024 08:45,71.1,56,71.0,71.0,36,60,heat
01/01/2024 08:50,,1387.0,,437.0,,10.220035,56.62484887,56.39725,62.60561168,0.0,43.82872,71.65495328,10.220035,63.62561809,56.47821269,59.58795295,95.84428163,111.5619505,112.1097986,112.1097986,81.43772736,10.17975125,10.220035,51.63199542,10.42145375,56.25917883,522.0,,456.0,63.35310364,,,85.94564819,17.0,,134.0,17.0,,135.0,17.0,,135.0,,69.13333972,,49.65441736,494.0,,463.0,01/01/2024 08:50,70.6,55,71.0,71.0,36,60,heat
01/01/2024 08:55,,1396.0,,437.0,,6.675065,42.78091563,59.104318,61.6310672,0.0,45.76234,70.40196752,6.675065,62.85483428,56.332068,59.82452462,97.1756944,111.834991,112.3863954,112.9450479,80.65152518,6.5944975,26.8975075,108.6691531,27.66289875,155.7726629,522.0,,454.0,63.8184967,,,86.7734375,21.0,,135.0,21.0,,135.0,21.0,,135.0,,69.11886084,,49.47584448,490.0,,469.0,01/01/2024 08:55,70.5,57,71.0,71.0,36,60,heat
01/01/2024 09:00,,1409.0,,437.0,,6.997335,47.79976129,61.102392,60.934964,0.0,47.180328,69.56664368,6.997335,58.8859306,56.62484887,59.82452462,98.15343508,113.7970261,114.0848493,116.1558904,101.0195944,6.87648375,27.90460125,111.834991,28.71027625,163.8046065,517.0,,454.0,63.77272034,,,85.53747559,13.0,,135.0,13.0,,135.0,13.0,,135.0,,69.25882336,,49.87160059,495.0,,465.0,01/01/2024 09:00,70.2,55,71.0,71.0,36,60,heat
01/01/2024 17:00,,811.0,,427.0,,10.82429125,60.38163704,44.086536,71.51573264,0.0,34.418436,80.70429488,10.82429125,107.6644191,59.90367164,60.94606969,107.1708809,115.8538076,115.8538076,116.1558904,75.07288486,10.7840075,10.82429125,53.64414285,10.98542625,61.10870977,454.0,,537.0,57.33351135,,,82.22822571,26.0,,165.0,26.0,,166.0,26.0,,166.0,,69.3119126,,51.41118835,410.0,,507.0,01/01/2024 17:00,72.4,54,72.0,72.0,36,60,heat
01/01/2024 17:05,,806.0,,430.0,,10.74372375,59.50938362,45.1178,69.42742304,0.0,33.83835,79.0336472,10.74372375,89.9222026,59.19653078,60.86498044,107.1708809,115.5538446,116.1558904,115.8538076,75.18653017,10.70344,10.74372375,54.1270948,10.90485875,59.74552288,460.0,,555.0,58.19563293,,,81.54730225,20.0,,131.0,20.0,,132.0,20.0,,132.0,,68.79067285,,51.75868152,410.0,,513.0,01/01/2024 17:05,72.5,54,72.0,72.0,36,60,heat
01/01/2024 17:10,,806.0,,431.0,,10.70344,59.11867092,48.469408,67.33911344,0.0,35.965332,77.22377888,10.70344,77.76863902,58.50079531,60.54214756,106.9262608,115.5538446,115.8538076,115.8538076,75.18653017,10.66315625,10.70344,53.91946776,10.864575,58.80862844,488.0,,579.0,58.90325928,,,81.78190613,24.0,,123.0,24.0,,125.0,24.0,,124.0,,68.46731116,,51.64767676,446.0,,493.0,01/01/2024 17:10,72.4,54,72.0,72.0,36,60,heat
01/01/2024 17:15,,810.0,,432.0,,10.58258875,58.34769667,51.047568,65.52924512,0.0,38.02786,75.41391056,10.58258875,69.55304324,57.81607499,60.06240381,107.1708809,115.5538446,115.8538076,115.8538076,75.07288486,10.542305,10.58258875,53.57557899,10.74372375,57.96730243,485.0,,589.0,59.41442871,,,82.15574646,22.0,,128.0,22.0,,128.0,22.0,,128.0,,68.17773352,,51.35327283,444.0,,500.0,01/01/2024 17:15,72.2,54,72.0,72.0,36,60,heat
01/01/2024 17:20,,813.0,,433.0,,10.4617375,57.81607499,53.625728,63.99781808,0.0,40.025934,73.88248352,10.50202125,63.8856803,57.29089188,59.82452462,107.1708809,115.5538446,115.8538076,115.8538076,74.95954887,10.4617375,10.50202125,53.23434558,10.66315625,57.21638149,473.0,,593.0,59.56510925,,,83.03503418,23.0,,139.0,23.0,,140.0,23.0,,140.0,,67.955724,,50.86581714,431.0,,505.0,01/01/2024 17:20,71.7,55,72.0,72.0,36,60,heat
01/01/2024 17:25,,812.0,,433.0,,10.38117,57.29089188,55.881618,62.74483232,0.0,41.830646,72.21183584,10.38117,60.06240381,56.91961021,59.50938362,106.9262608,115.5538446,115.8538076,115.8538076,74.84652046,10.34088625,10.42145375,52.89572239,10.58258875,56.55146912,441.0,,590.0,59.40870667,,,84.63529968,26.0,,144.0,26.0,,145.0,26.0,,145.0,,67.76267224,,50.06465234,411.0,,494.0,01/01/2024 17:25,71.4,55,72.0,72.0,36,60,heat
01/01/2024 17:30,,803.0,,433.0,,10.34088625,56.77198015,57.235152,61.77028784,0.0,43.82872,70.81962944,10.34088625,57.51519282,56.47821269,59.35267342,107.1708809,115.5538446,115.5538446,115.8538076,104.5551701,10.3006025,10.34088625,52.49275807,10.50202125,56.04123873,461.0,,604.0,59.9122467,,,84.17372131,24.0,,238.0,25.0,,238.0,25.0,,238.0,,67.46826831,,50.00191052,417.0,,487.0,01/01/2024 17:30,71.7,54,72.0,72.0,36,60,heat
01/01/2024 17:35,,799.0,,432.0,,10.26031875,56.40507913,58.717594,60.934964,0.0,45.76234,69.70586432,10.26031875,55.96883303,56.25917883,59.19653078,106.9262608,115.5538446,115.5538446,115.5538446,101.0195944,10.220035,10.26031875,52.22613145,10.4617375,55.53689891,449.0,,637.0,60.34140015,,,83.82849121,29.0,,224.0,29.0,,225.0,29.0,,225.0,,67.25108508,,50.10808899,400.0,,492.0,01/01/2024 17:35,71.9,52,72.0,72.0,36,60,heat
01/01/2024 17:40,,797.0,,433.0,,23.27197,91.91735288,57.557422,65.94690704,0.0,26.10387,90.03207776,25.32644125,138.2022011,56.62484887,58.65443783,107.1708809,115.2559729,115.5538446,115.5538446,97.75958379,7.5613075,7.68215875,51.30530617,7.84329375,55.8965471,487.0,,670.0,59.73486328,,,83.16282654,31.0,,146.0,31.0,,147.0,31.0,,147.0,,67.92676624,,50.30114075,428.0,,498.0,01/01/2024 17:40,72.0,52,72.0,72.0,36,60,heat
01/01/2024 17:45,,787.0,,433.0,,17.7128125,84.88420321,46.664696,72.21183584,0.0,16.629132,105.2071275,17.3905425,139.2179837,58.50079531,58.80862844,106.9262608,115.2559729,115.5538446,115.5538446,95.10216002,9.45464375,9.4949275,51.37045327,9.69634625,58.04311448,495.0,,658.0,58.52178955,,,83.22386169,21.0,,258.0,21.0,,260.0,21.0,,259.0,,68.40456934,,49.697854,437.0,,496.0,01/01/2024 17:45,71.7,52,72.0,72.0,36,60,heat
01/01/2024 17:50,,742.0,,432.0,,10.38117,58.34769667,43.635358,71.09807072,0.0,33.83835,80.00819168,10.38117,105.2525745,58.34769667,59.90367164,106.9262608,115.2559729,115.5538446,115.5538446,92.77782006,10.34088625,10.38117,51.8291623,10.542305,59.74552288,534.0,,608.0,56.92724609,,,85.1026001,35.0,,222.0,35.0,,223.0,35.0,,223.0,,68.53005298,,49.19109314,453.0,,486.0,01/01/2024 17:50,71.6,52,72.0,72.0,36,60,heat
01/01/2024 17:55,,741.0,,432.0,,10.220035,56.99361343,44.988892,68.31365792,0.0,32.807086,78.19832336,10.220035,86.05048747,57.7406586,59.98296451,106.9262608,115.2559729,115.5538446,115.5538446,90.74189124,10.17975125,10.220035,52.09341493,10.38117,57.81607499,584.0,,575.0,57.87901306,,,85.47262573,34.0,,187.0,35.0,,188.0,35.0,,187.0,,67.91228735,,49.00769397,511.0,,481.0,01/01/2024 17:55,71.4,51,72.0,72.0,36,60,heat
01/01/2024 18:00,,745.0,,432.0,,10.1394675,56.47821269,48.533862,66.08612768,0.0,34.998522,76.38845504,10.1394675,73.29549149,57.44029706,59.58795295,106.9262608,115.2559729,115.2559729,115.2559729,106.200806,10.09918375,10.1394675,51.69762096,10.3006025,56.69835239,592.0,,540.0,58.59617615,,,85.54510498,35.0,,159.0,35.0,,159.0,35.0,,159.0,,67.5599679,,48.80981592,523.0,,464.0,01/01/2024 18:00,71.3,51,72.0,72.0,36,60,heat
01/01/2024 18:05,,747.0,,432.0,,10.0589,55.8965471,51.692108,64.27625936,0.0,37.254412,74.43936608,10.0589,65.39023784,56.99361343,59.35267342,107.6644191,113.7970261,114.0848493,114.0848493,105.7240198,9.9783325,10.0589,51.50103297,10.220035,55.75233282,555.0,,504.0,58.92805481,,,86.17643738,34.0,,174.0,34.0,,175.0,34.0,,175.0,,67.35726355,,48.51058569,500.0,,450.0,01/01/2024 18:05,70.9,51,72.0,72.0,36,60,heat
01/01/2024 18:10,,748.0,,432.0,,6.2722275,42.88920623,54.012452,62.74483232,0.0,39.188032,72.62949776,6.2722275,64.14734367,56.99361343,59.11867092,109.1806246,111.834991,112.3863954,111.0210835,104.3252501,6.19166,26.333535,107.6644191,27.01835875,121.6462479,543.0,,492.0,59.366745,,,86.12112427,38.0,,152.0,38.0,,152.0,38.0,,152.0,,67.1545592,,48.50093311,483.0,,451.0,01/01/2024 18:10,70.8,52,72.0,72.0,36,60,heat
01/01/2024 18:15,,750.0,,431.0,,6.51393,44.37595073,55.623802,61.49184656,0.0,41.057198,70.95885008,6.51393,60.14199013,56.8457326,58.96337137,110.4870277,111.834991,112.3863954,112.3863954,104.5551701,6.39307875,26.978075,109.959619,27.74346625,162.0849431,541.0,,476.0,60.28608704,,,85.03965759,31.0,,153.0,31.0,,154.0,31.0,,154.0,,66.97116003,,48.52989087,454.0,,446.0,01/01/2024 18:15,71.7,54,72.0,72.0,36,60,heat
01/01/2024 18:20,,837.0,,434.0,,7.03761875,47.14185704,57.68633,60.51730208,0.0,42.604094,69.70586432,7.03761875,56.69835239,56.69835239,58.73146436,111.0210835,113.7970261,114.0848493,116.1558904,103.1941618,6.95705125,28.0254525,112.1097986,28.8311275,163.8046065,443.0,,461.0,61.53349304,,,83.03884888,57.0,,131.0,57.0,,131.0,57.0,,131.0,,66.95668115,,49.02699915,235.0,,433.0,01/01/2024 18:20,72.1,54,72.0,72.0,36,60,heat
01/01/2024 18:25,,1062.0,,434.0,,7.4001725,47.61939337,59.104318,59.68197824,0.0,43.957628,68.5920992,7.4001725,55.10918435,56.55146912,58.57754832,111.2906551,116.7665324,117.0751513,121.6462479,99.56194205,7.27932125,29.19368125,114.9601647,29.99935625,166.5066858,400.0,,448.0,64.56999207,,,83.99252319,45.0,,157.0,45.0,,157.0,45.0,,157.0,,66.90359192,,48.46714905,155.0,,438.0,01/01/2024 18:25,72.0,53,72.0,72.0,36,60,heat
01/01/2024 18:30,,1069.0,,435.0,,7.60159125,47.73955957,61.2313,59.12509568,0.0,46.213518,67.75677536,7.641875,54.1965217,55.46532258,58.42417826,112.1097986,119.9574235,120.2899375,125.6114509,107.9133701,7.52102375,30.40219375,118.3323411,31.20786875,170.364469,449.0,,440.0,65.09069824,,,84.05355835,43.0,,147.0,43.0,,148.0,43.0,,148.0,,66.94702856,,48.35614429,219.0,,440.0,01/01/2024 18:30,71.9,53,72.0,72.0,36,60,heat
01/01/2024 18:35,,1026.0,,436.0,,13.120465,59.50938362,63.938368,58.70743376,0.0,49.436218,67.33911344,12.2342225,77.28707973,54.82634114,58.42417826,111.2906551,120.6250376,121.6462479,127.540765,103.8691514,12.2342225,12.27450625,77.88990605,12.475925,119.9574235,476.0,,435.0,63.88716125,,,84.97862244,42.0,,154.0,42.0,,156.0,42.0,,155.0,,67.13525403,,48.19205029,258.0,,432.0,01/01/2024 18:35,71.7,52,72.0,72.0,36,60,heat
01/01/2024 18:40,,1016.0,,436.0,,11.7508175,55.53689891,67.35443,58.42899248,0.0,50.403028,67.06067216,11.79110125,69.05872906,54.82634114,58.27135001,111.5619505,120.6250376,121.6462479,127.1480166,100.5979117,11.7508175,11.79110125,70.25501481,11.99252,105.9617379,516.0,,426.0,63.52476501,,,86.14019775,39.0,,166.0,39.0,,167.0,39.0,,167.0,,67.1593855,,47.59358984,305.0,,422.0,01/01/2024 18:40,71.6,52,72.0,72.0,36,60,heat
01/01/2024 18:45,,1022.0,,441.0,,23.63452375,91.07435466,60.393398,65.94690704,0.0,25.394876,92.39882864,25.7695625,144.0965804,55.39386303,57.51519282,111.834991,120.6250376,121.6462479,125.6114509,108.9241153,7.52102375,7.60159125,62.34861655,7.76272625,94.73600363,618.0,,430.0,63.02885437,,,84.14511108,36.0,,156.0,37.0,,158.0,37.0,,158.0,,67.7192356,,47.64185278,362.0,,425.0,01/01/2024 18:45,71.5,52,72.0,72.0,36,60,heat
01/01/2024 18:50,,1030.0,,443.0,,24.52076625,95.28645361,48.856132,72.0726152,0.0,17.660396,104.9286862,26.69608875,148.2914766,56.332068,57.89162277,111.834991,120.6250376,121.6462479,125.6114509,104.7863551,7.48074,7.60159125,56.8457326,7.76272625,84.31314294,700.0,,420.0,62.11141968,,,83.86091614,37.0,,148.0,37.0,,149.0,37.0,,149.0,,68.14394946,,47.35227515,405.0,,413.0,01/01/2024 18:50,71.5,52,72.0,72.0,36,60,heat
01/01/2024 18:55,,1033.0,,444.0,,10.42145375,62.51668922,45.1178,74.1609248,0.0,22.23663,96.99310976,10.42145375,127.540765,56.69835239,58.50079531,111.834991,120.2899375,121.6462479,125.6114509,101.4455698,10.38117,10.4617375,54.1270948,10.6228725,76.81103662,730.0,,418.0,60.57600403,,,83.13612366,26.0,,165.0,27.0,,166.0,27.0,,166.0,,68.82445691,,47.8686886,435.0,,409.0,01/01/2024 18:55,71.4,51,72.0,72.0,36,60,heat
01/01/2024 19:00,,1014.0,,444.0,,10.3006025,57.51519282,42.668548,71.376512,0.0,33.51608,80.70429488,10.3006025,103.6429465,55.53689891,59.27453143,111.834991,120.2899375,121.6462479,125.6114509,98.55103981,10.26031875,10.34088625,53.03086129,10.50202125,70.86620572,763.0,,407.0,60.15257263,,,84.05737305,26.0,,157.0,27.0,,158.0,27.0,,157.0,,68.72310474,,47.41984326,446.0,,406.0,01/01/2024 19:00,71.2,51,72.0,72.0,36,60,heat
01/01/2024 19:05,,1051.0,,445.0,,10.26031875,56.99361343,44.408806,68.87054048,0.0,33.322718,78.89442656,10.26031875,86.34726004,54.82634114,59.11867092,111.834991,120.2899375,121.3031526,125.2356312,111.2906551,10.220035,10.26031875,52.76099406,10.42145375,66.11718986,762.0,,409.0,60.91360474,,,84.68870544,27.0,,140.0,27.0,,142.0,27.0,,142.0,,68.21634387,,47.27022815,452.0,,404.0,01/01/2024 19:05,71.2,51,72.0,72.0,36,60,heat
01/01/2024 19:10,,1075.0,,445.0,,10.17975125,56.40507913,48.404954,66.22534832,0.0,35.12743,76.9453376,10.17975125,74.17471515,54.33570461,58.80862844,111.834991,119.9574235,120.6250376,120.9627627,108.9241153,10.1394675,10.17975125,52.2926384,10.34088625,62.77004629,798.0,,400.0,61.68798828,,,85.50695801,36.0,,157.0,37.0,,158.0,37.0,,158.0,,67.95089771,,46.83586169,478.0,,395.0,01/01/2024 19:10,71.0,51,72.0,72.0,36,60,heat
01/01/2024 19:15,,1105.0,,444.0,,21.2577825,83.74984485,58.910956,65.52924512,0.0,38.35013,79.45130912,23.31225375,113.7970261,54.1270948,58.11905942,112.1097986,119.6274575,120.2899375,120.9627627,104.5551701,7.03761875,7.11818625,50.91640252,7.27932125,62.51668922,799.0,,400.0,61.77191162,,,86.66662598,28.0,,151.0,28.0,,152.0,28.0,,152.0,,68.04742358,,46.40632153,486.0,,388.0,01/01/2024 19:15,71.2,49,72.0,72.0,36,60,heat
01/01/2024 19:20,,1069.0,,443.0,,24.27906375,95.84428163,48.469408,71.93339456,0.0,18.627206,102.5619354,26.37381875,145.8472718,55.53689891,57.96730243,112.1097986,119.6274575,119.9574235,120.9627627,100.8082218,7.319605,7.4001725,50.02185812,7.60159125,59.58795295,740.0,,402.0,60.37191772,,,85.22848511,25.0,,140.0,25.0,,141.0,25.0,,141.0,,68.65553662,,46.86481946,467.0,,403.0,01/01/2024 19:20,71.9,51,72.0,72.0,36,60,heat
01/01/2024 19:25,,1019.0,,444.0,,10.1394675,59.19653078,43.957628,74.43936608,0.0,30.422288,86.13389984,10.1394675,119.3000024,55.60859245,58.34769667,112.1097986,119.6274575,120.2899375,120.9627627,98.15343508,10.09918375,10.1394675,49.95863759,10.3006025,62.01444319,717.0,,400.0,58.06974792,,,83.96009827,33.0,,154.0,33.0,,155.0,33.0,,155.0,,69.56770618,,47.20748633,458.0,,392.0,01/01/2024 19:25,72.0,51,72.0,72.0,36,60,heat
01/01/2024 19:30,,1007.0,,445.0,,10.01861625,56.04123873,41.057198,71.376512,0.0,31.840276,80.70429488,10.01861625,96.59987102,54.1965217,58.8859306,112.1097986,119.6274575,120.2899375,120.9627627,95.47156693,9.9783325,10.0589,50.14856593,10.220035,59.35267342,726.0,,400.0,57.98773193,,,83.11132813,31.0,,144.0,31.0,,145.0,31.0,,145.0,,69.19608154,,47.59358984,466.0,,390.0,01/01/2024 19:30,71.9,51,72.0,72.0,36,60,heat
01/01/2024 19:35,,1023.0,,444.0,,9.9783325,55.8243805,43.82872,68.5920992,0.0,32.935994,78.75520592,9.9783325,80.52192836,53.78159067,58.65443783,113.5111347,117.6991394,118.3323411,117.0751513,108.163798,9.93804875,10.01861625,50.14856593,10.17975125,57.21638149,780.0,,431.0,59.54985046,,,83.44129944,29.0,,146.0,29.0,,147.0,29.0,,147.0,,68.70862585,,47.28470703,481.0,,401.0,01/01/2024 19:35,71.7,51,72.0,72.0,36,60,heat
01/01/2024 19:40,,1146.0,,445.0,,6.030525,41.87026077,48.211592,66.08612768,0.0,35.514154,76.80611696,6.030525,73.29549149,54.1270948,58.50079531,110.4870277,111.5619505,111.834991,112.1097986,101.2320402,5.90967375,26.7363725,109.4386992,27.42119625,148.9235217,796.0,,565.0,62.15338135,,,83.59197998,22.0,,148.0,22.0,,148.0,22.0,,148.0,,68.57831592,,47.21231262,497.0,,442.0,01/01/2024 19:40,71.6,51,72.0,72.0,36,60,heat
01/01/2024 19:45,,1198.0,,454.0,,6.675065,45.50844312,52.143286,64.13703872,0.0,38.801308,74.99624864,6.675065,63.97272249,54.26605817,58.42417826,110.4870277,113.2271501,113.5111347,114.9601647,104.0965816,6.55421375,27.66289875,111.5619505,28.42829,162.9369764,800.0,,589.0,62.4337616,,,82.90151978,30.0,,159.0,30.0,,160.0,30.0,,160.0,,68.45765857,,47.25574927,501.0,,464.0,01/01/2024 19:45,71.5,52,72.0,72.0,36,60,heat
01/01/2024 19:50,,1165.0,,455.0,,7.0779025,46.08519875,55.365986,62.60561168,0.0,40.992744,73.32560096,7.0779025,58.11905942,53.85047537,58.19513776,110.7532146,115.5538446,115.8538076,120.2899375,100.5979117,6.997335,28.75056,114.0848493,29.51595125,164.6883799,850.0,,592.0,62.18771362,,,85.09115601,40.0,,160.0,40.0,,161.0,40.0,,161.0,,68.28873828,,46.54628406,528.0,,467.0,01/01/2024 19:50,71.4,52,72.0,72.0,36,60,heat
01/01/2024 19:55,,1139.0,,454.0,,7.35988875,46.31792809,57.428514,61.35262592,0.0,42.797456,71.79417392,7.319605,55.25129262,53.85047537,58.04311448,111.5619505,118.6524795,118.9750216,124.8630309,97.75958379,7.2390375,29.83822125,117.0751513,30.64389625,167.4424611,853.0,,558.0,62.30787659,,,84.69252014,48.0,,145.0,49.0,,145.0,49.0,,145.0,,68.06190247,,46.77311987,546.0,,451.0,01/01/2024 19:55,71.3,52,72.0,72.0,36,60,heat
01/01/2024 20:00,,1117.0,,455.0,,22.98998375,87.55606785,65.291902,63.7193768,0.0,34.998522,82.09650128,25.1250225,140.2573304,54.0577771,57.44029706,111.0210835,120.6250376,121.3031526,128.3370101,95.10216002,7.4001725,7.52102375,83.74984485,7.7224425,125.9905437,862.0,,557.0,62.00460815,,,85.67480469,25.0,,142.0,26.0,,143.0,26.0,,143.0,,68.22117017,,46.09261243,546.0,,455.0,01/01/2024 20:00,71.2,52,72.0,72.0,36,60,heat
01/01/2024 20:05,,1085.0,,455.0,,24.27906375,93.12706028,50.209666,71.23729136,0.0,18.69166,102.8403766,26.4141025,147.053006,56.11376464,57.7406586,111.5619505,120.6250376,121.3031526,128.3370101,92.6042947,7.319605,7.44045625,70.15401082,7.60159125,109.4386992,845.0,,530.0,60.86210632,,,86.93746948,33.0,,153.0,33.0,,154.0,33.0,,154.0,,68.65071033,,45.58102527,536.0,,447.0,01/01/2024 20:05,71.1,52,72.0,72.0,36,60,heat
